order_id,customer_id,product_id,order_ts,quantity,order_total,status
ORD00003601,CUST000167,PROD00019,2026-06-13 12:15:27,4,1498.6,cancelled
ORD00003602,CUST000387,PROD00046,2026-06-13 17:59:50,3,581.34,placed
ORD00003603,CUST000416,PROD00005,2026-06-13 21:54:53,4,50.4,placed
ORD00003604,CUST000190,PROD00023,2026-06-13 01:56:59,5,1742.65,placed
ORD00003605,CUST000174,PROD00015,2026-06-13 10:16:20,3,739.59,placed
ORD00003606,CUST000477,PROD00014,2026-06-13 05:47:47,4,1261.08,refunded
ORD00003607,CUST000131,PROD00028,2026-06-13 16:27:10,4,1140.52,delivered
ORD00003608,CUST000382,PROD00055,2026-06-13 06:05:36,2,777.98,placed
ORD00003609,CUST000358,PROD00031,2026-06-13 02:41:23,4,777.44,placed
ORD00003610,CUST000330,PROD00029,2026-06-13 00:25:55,5,470.65,placed
ORD00003611,CUST000183,PROD00049,2026-06-13 06:02:54,3,992.46,delivered
ORD00003612,CUST000151,PROD00047,2026-06-13 01:34:26,2,579.06,placed
ORD00003613,CUST000401,PROD00028,2026-06-13 05:21:49,3,855.39,placed
ORD00003614,CUST000310,PROD00029,2026-06-13 01:54:54,5,470.65,placed
ORD00003615,CUST000118,PROD00031,2026-06-13 22:28:41,1,194.36,delivered
ORD00003616,CUST000492,PROD00042,2026-06-13 01:27:23,4,1386.84,shipped
ORD00003617,CUST000097,PROD00019,2026-06-13 22:39:34,5,1873.25,placed
ORD00003618,CUST000485,PROD00015,2026-06-13 03:57:04,1,246.53,placed
ORD00003619,CUST000063,PROD00023,2026-06-13 12:29:46,4,1394.12,placed
ORD00003620,CUST000453,PROD00037,2026-06-13 13:29:24,5,2255.5,placed
ORD00003621,CUST000048,PROD00007,2026-06-13 10:11:34,3,1455.39,delivered
ORD00003622,CUST000131,PROD00001,2026-06-13 12:38:40,1,482.85,placed
ORD00003623,CUST000380,PROD00017,2026-06-13 23:16:37,2,242.42,placed
ORD00003624,CUST000500,PROD00051,2026-06-13 19:06:10,1,344.47,placed
ORD00003625,CUST000281,PROD00002,2026-06-13 18:37:52,5,2177.5,placed
ORD00003626,CUST000270,PROD00046,2026-06-13 12:49:35,3,581.34,refunded
ORD00003627,CUST000331,PROD00015,2026-06-13 09:29:51,4,986.12,placed
ORD00003628,CUST000325,PROD00036,2026-06-13 13:34:57,4,1799.84,delivered
ORD00003629,CUST000230,PROD00037,2026-06-13 17:35:22,5,2255.5,placed
ORD00003630,CUST000179,PROD00047,2026-06-13 05:53:56,3,868.59,shipped
ORD00003631,CUST000332,PROD00004,2026-06-13 07:45:17,3,796.05,placed
ORD00003632,CUST000086,PROD00052,2026-06-13 11:53:30,4,1947.72,placed
ORD00003633,CUST000131,PROD00038,2026-06-13 19:13:25,4,1102.28,placed
ORD00003634,CUST000414,PROD00045,2026-06-13 19:01:24,4,976.76,delivered
ORD00003635,CUST000448,PROD00028,2026-06-13 06:36:04,4,1140.52,delivered
ORD00003636,CUST000120,PROD00004,2026-06-13 03:53:43,5,1326.75,placed
ORD00003637,CUST000003,PROD00035,2026-06-13 15:59:11,4,525.56,shipped
ORD00003638,CUST000399,PROD00060,2026-06-13 09:31:20,5,1656.45,placed
ORD00003639,CUST000056,PROD00055,2026-06-13 08:05:56,5,1944.95,shipped
ORD00003640,CUST000439,PROD00011,2026-06-13 15:01:37,3,1279.86,placed
ORD00003641,CUST000331,PROD00046,2026-06-13 22:27:39,5,968.9,shipped
ORD00003642,CUST000238,PROD00022,2026-06-13 07:52:38,2,109.5,placed
ORD00003643,CUST000055,PROD00002,2026-06-13 05:20:53,1,435.5,shipped
ORD00003644,CUST000319,PROD00051,2026-06-13 22:17:53,3,1033.41,shipped
ORD00003645,CUST000098,PROD00021,2026-06-13 20:22:13,1,318.71,delivered
ORD00003646,CUST000180,PROD00029,2026-06-13 13:20:03,1,94.13,placed
ORD00003647,CUST000093,PROD00003,2026-06-13 08:56:42,5,2116.45,placed
ORD00003648,CUST000114,PROD00044,2026-06-13 02:22:12,1,499.69,placed
ORD00003649,CUST000414,PROD00027,2026-06-13 03:56:41,3,377.64,shipped
ORD00003650,CUST000247,PROD00011,2026-06-13 23:54:09,5,2133.1,placed
ORD00003651,CUST000337,PROD00004,2026-06-13 15:33:36,2,530.7,placed
ORD00003652,CUST000272,PROD00001,2026-06-13 20:41:26,4,1931.4,delivered
ORD00003653,CUST000114,PROD00010,2026-06-13 21:31:58,5,1008.75,placed
ORD00003654,CUST000037,PROD00006,2026-06-13 02:49:32,4,831.76,delivered
ORD00003655,CUST000453,PROD00003,2026-06-13 17:38:29,2,846.58,placed
ORD00003656,CUST000236,PROD00007,2026-06-13 09:37:45,5,2425.65,placed
ORD00003657,CUST000235,PROD00038,2026-06-13 20:05:37,1,275.57,placed
ORD00003658,CUST000410,PROD00045,2026-06-13 17:19:23,2,488.38,placed
ORD00003659,CUST000327,PROD00007,2026-06-13 20:47:37,4,1940.52,delivered
ORD00003660,CUST000230,PROD00023,2026-06-13 06:10:02,5,1742.65,placed
ORD00003661,CUST000212,PROD00060,2026-06-13 03:04:14,1,331.29,placed
ORD00003662,CUST000497,PROD00026,2026-06-13 23:43:54,5,952.75,delivered
ORD00003663,CUST000241,PROD00019,2026-06-13 00:03:32,1,374.65,shipped
ORD00003664,CUST000237,PROD00004,2026-06-13 18:42:03,1,265.35,placed
ORD00003665,CUST000190,PROD00041,2026-06-13 13:52:54,4,1285.08,shipped
ORD00003666,CUST000037,PROD00035,2026-06-13 13:45:35,1,131.39,placed
ORD00003667,CUST000270,PROD00059,2026-06-13 08:52:18,3,1137.03,delivered
ORD00003668,CUST000021,PROD00001,2026-06-13 02:16:13,4,1931.4,delivered
ORD00003669,CUST000052,PROD00001,2026-06-13 05:06:51,2,965.7,placed
ORD00003670,CUST000060,PROD00011,2026-06-13 20:22:28,4,1706.48,delivered
ORD00003671,CUST000448,PROD00040,2026-06-13 11:36:03,1,493.89,placed
ORD00003672,CUST000382,PROD00003,2026-06-13 02:47:27,1,423.29,delivered
ORD00003673,CUST000458,PROD00035,2026-06-13 13:47:30,1,131.39,shipped
ORD00003674,CUST000405,PROD00018,2026-06-13 04:04:27,5,2304.3,placed
ORD00003675,CUST000196,PROD00059,2026-06-13 15:53:15,4,1516.04,shipped
ORD00003676,CUST000462,PROD00031,2026-06-13 01:26:39,1,194.36,delivered
ORD00003677,CUST000057,PROD00019,2026-06-13 11:06:05,5,1873.25,placed
ORD00003678,CUST000406,PROD00052,2026-06-13 08:21:04,4,1947.72,delivered
ORD00003679,CUST000287,PROD00010,2026-06-13 13:12:33,2,403.5,placed
ORD00003680,CUST000196,PROD00017,2026-06-13 21:29:02,2,242.42,cancelled
ORD00003681,CUST000260,PROD00041,2026-06-13 04:25:30,4,1285.08,placed
ORD00003682,CUST000075,PROD00007,2026-06-13 17:38:48,1,485.13,placed
ORD00003683,CUST000401,PROD00010,2026-06-13 09:13:05,3,605.25,delivered
ORD00003684,CUST000403,PROD00053,2026-06-13 14:13:00,5,1869.3,placed
ORD00003685,CUST000019,PROD00011,2026-06-13 05:42:16,3,1279.86,cancelled
ORD00003686,CUST000043,PROD00055,2026-06-13 05:10:02,5,1944.95,cancelled
ORD00003687,CUST000427,PROD00052,2026-06-13 23:10:29,3,1460.79,shipped
ORD00003688,CUST000170,PROD00045,2026-06-13 12:34:17,4,976.76,shipped
ORD00003689,CUST000498,PROD00022,2026-06-13 06:12:44,1,54.75,placed
ORD00003690,CUST000496,PROD00017,2026-06-13 15:15:10,2,242.42,placed
ORD00003691,CUST000495,PROD00024,2026-06-13 08:16:12,2,55.54,placed
ORD00003692,CUST000238,PROD00041,2026-06-13 10:28:00,3,963.81,shipped
ORD00003693,CUST000255,PROD00008,2026-06-13 05:35:37,2,474.8,placed
ORD00003694,CUST000009,PROD00026,2026-06-13 07:30:47,1,190.55,shipped
ORD00003695,CUST000327,PROD00009,2026-06-13 08:33:35,1,172.59,placed
ORD00003696,CUST000269,PROD00027,2026-06-13 15:29:06,4,503.52,delivered
ORD00003697,CUST000403,PROD00053,2026-06-13 10:11:49,4,1495.44,placed
ORD00003698,CUST000453,PROD00011,2026-06-13 18:34:43,2,853.24,shipped
ORD00003699,CUST000284,PROD00001,2026-06-13 07:06:38,4,1931.4,shipped
ORD00003700,CUST000023,PROD00059,2026-06-13 22:17:14,3,1137.03,placed
ORD00003701,CUST000017,PROD00045,2026-06-13 14:04:44,5,1220.95,placed
ORD00003702,CUST000444,PROD00029,2026-06-13 06:21:29,4,376.52,shipped
ORD00003703,CUST000017,PROD00041,2026-06-13 22:09:41,2,642.54,delivered
ORD00003704,CUST000485,PROD00042,2026-06-13 22:12:26,3,1040.13,shipped
ORD00003705,CUST000465,PROD00041,2026-06-13 09:21:27,1,321.27,delivered
ORD00003706,CUST000253,PROD00008,2026-06-13 10:50:33,4,949.6,delivered
ORD00003707,CUST000305,PROD00021,2026-06-13 11:40:38,3,956.13,shipped
ORD00003708,CUST000435,PROD00017,2026-06-13 14:49:10,3,363.63,placed
ORD00003709,CUST000237,PROD00046,2026-06-13 08:55:28,1,193.78,shipped
ORD00003710,CUST000461,PROD00041,2026-06-13 04:03:03,4,1285.08,placed
ORD00003711,CUST000131,PROD00011,2026-06-13 18:16:36,4,1706.48,shipped
ORD00003712,CUST000109,PROD00041,2026-06-13 18:58:24,2,642.54,cancelled
ORD00003713,CUST000238,PROD00050,2026-06-13 05:18:59,2,18.02,cancelled
ORD00003714,CUST000398,PROD00012,2026-06-13 13:44:55,4,1355.24,placed
ORD00003715,CUST000165,PROD00017,2026-06-13 22:59:41,5,606.05,placed
ORD00003716,CUST000256,PROD00056,2026-06-13 21:37:42,3,916.5,delivered
ORD00003717,CUST000149,PROD00028,2026-06-13 12:28:46,3,855.39,shipped
ORD00003718,CUST000332,PROD00004,2026-06-13 01:05:41,2,530.7,shipped
ORD00003719,CUST000080,PROD00042,2026-06-13 10:55:54,1,346.71,placed
ORD00003720,CUST000213,PROD00021,2026-06-13 10:42:00,5,1593.55,placed
ORD00003721,CUST000469,PROD00013,2026-06-13 20:08:20,5,965.5,placed
ORD00003722,CUST000111,PROD00009,2026-06-13 11:07:43,2,345.18,delivered
ORD00003723,CUST000171,PROD00047,2026-06-13 07:57:01,2,579.06,placed
ORD00003724,CUST000214,PROD00033,2026-06-13 04:49:27,2,151.68,delivered
ORD00003725,CUST000269,PROD00039,2026-06-13 13:17:00,4,894.64,delivered
ORD00003726,CUST000344,PROD00024,2026-06-13 22:01:11,3,83.31,cancelled
ORD00003727,CUST000077,PROD00043,2026-06-13 08:02:57,1,423.43,delivered
ORD00003728,CUST000315,PROD00036,2026-06-13 04:06:56,1,449.96,placed
ORD00003729,CUST000415,PROD00041,2026-06-13 23:15:32,4,1285.08,placed
ORD00003730,CUST000406,PROD00040,2026-06-13 13:18:17,1,493.89,shipped
ORD00003731,CUST000247,PROD00001,2026-06-13 11:18:44,1,482.85,delivered
ORD00003732,CUST000059,PROD00060,2026-06-13 12:57:59,1,331.29,shipped
ORD00003733,CUST000271,PROD00007,2026-06-13 05:35:54,4,1940.52,placed
ORD00003734,CUST000182,PROD00016,2026-06-13 09:57:05,5,113.85,placed
ORD00003735,CUST000038,PROD00008,2026-06-13 19:51:21,3,712.2,placed
ORD00003736,CUST000370,PROD00059,2026-06-13 12:18:06,4,1516.04,placed
ORD00003737,CUST000398,PROD00005,2026-06-13 07:21:15,4,50.4,delivered
ORD00003738,CUST000230,PROD00057,2026-06-13 00:49:32,3,340.23,placed
ORD00003739,CUST000225,PROD00053,2026-06-13 04:59:30,5,1869.3,placed
ORD00003740,CUST000411,PROD00024,2026-06-13 01:24:02,1,27.77,shipped
ORD00003741,CUST000310,PROD00036,2026-06-13 02:15:42,1,449.96,placed
ORD00003742,CUST000297,PROD00055,2026-06-13 10:44:13,3,1166.97,placed
ORD00003743,CUST000019,PROD00009,2026-06-13 17:46:19,4,690.36,placed
ORD00003744,CUST000385,PROD00001,2026-06-13 12:13:46,4,1931.4,placed
ORD00003745,CUST000149,PROD00010,2026-06-13 23:25:11,4,807.0,placed
ORD00003746,CUST000097,PROD00036,2026-06-13 23:02:35,1,449.96,shipped
