order_id,customer_id,product_id,order_ts,quantity,order_total,status
ORD00001501,CUST000484,PROD00054,2026-06-06 05:16:17,5,2262.8,placed
ORD00001502,CUST000296,PROD00027,2026-06-06 11:55:09,1,125.88,shipped
ORD00001503,CUST000231,PROD00028,2026-06-06 00:19:17,3,855.39,placed
ORD00001504,CUST000350,PROD00042,2026-06-06 14:58:55,3,1040.13,placed
ORD00001505,CUST000378,PROD00031,2026-06-06 21:40:37,5,971.8,delivered
ORD00001506,CUST000256,PROD00046,2026-06-06 12:32:03,3,581.34,placed
ORD00001507,CUST000224,PROD00055,2026-06-06 21:21:39,1,388.99,shipped
ORD00001508,CUST000015,PROD00016,2026-06-06 09:27:15,5,113.85,placed
ORD00001509,CUST000093,PROD00031,2026-06-06 14:39:08,2,388.72,shipped
ORD00001510,CUST000067,PROD00030,2026-06-06 06:33:47,2,88.18,placed
ORD00001511,CUST000091,PROD00012,2026-06-06 17:33:15,2,677.62,placed
ORD00001512,CUST000390,PROD00005,2026-06-06 13:30:26,4,50.4,shipped
ORD00001513,CUST000251,PROD00028,2026-06-06 04:23:39,5,1425.65,cancelled
ORD00001514,CUST000055,PROD00028,2026-06-06 02:04:58,2,570.26,delivered
ORD00001515,CUST000081,PROD00040,2026-06-06 13:32:32,5,2469.45,placed
ORD00001516,CUST000138,PROD00054,2026-06-06 14:42:52,5,2262.8,shipped
ORD00001517,CUST000120,PROD00003,2026-06-06 06:23:52,3,1269.87,cancelled
ORD00001518,CUST000428,PROD00028,2026-06-06 00:17:10,5,1425.65,placed
ORD00001519,CUST000439,PROD00052,2026-06-06 06:48:54,2,973.86,placed
ORD00001520,CUST000093,PROD00048,2026-06-06 20:42:12,4,604.56,delivered
ORD00001521,CUST000008,PROD00007,2026-06-06 06:42:47,3,1455.39,shipped
ORD00001522,CUST000138,PROD00032,2026-06-06 02:12:16,1,124.21,placed
ORD00001523,CUST000013,PROD00056,2026-06-06 16:24:18,1,305.5,placed
ORD00001524,CUST000455,PROD00049,2026-06-06 07:51:56,1,330.82,delivered
ORD00001525,CUST000042,PROD00026,2026-06-06 16:13:32,2,381.1,delivered
ORD00001526,CUST000021,PROD00057,2026-06-06 00:23:32,3,340.23,cancelled
ORD00001527,CUST000150,PROD00038,2026-06-06 07:35:51,2,551.14,placed
ORD00001528,CUST000428,PROD00030,2026-06-06 09:14:26,2,88.18,cancelled
ORD00001529,CUST000193,PROD00037,2026-06-06 04:07:08,2,902.2,delivered
ORD00001530,CUST000226,PROD00011,2026-06-06 10:08:41,5,2133.1,delivered
ORD00001531,CUST000222,PROD00016,2026-06-06 00:11:38,5,113.85,shipped
ORD00001532,CUST000491,PROD00037,2026-06-06 14:28:47,1,451.1,delivered
ORD00001533,CUST000167,PROD00017,2026-06-06 05:41:23,1,121.21,delivered
ORD00001534,CUST000316,PROD00047,2026-06-06 20:01:35,5,1447.65,placed
ORD00001535,CUST000358,PROD00039,2026-06-06 22:01:00,2,447.32,placed
ORD00001536,CUST000237,PROD00045,2026-06-06 17:57:32,2,488.38,placed
ORD00001537,CUST000441,PROD00006,2026-06-06 20:50:50,2,415.88,placed
ORD00001538,CUST000199,PROD00015,2026-06-06 23:44:47,3,739.59,placed
ORD00001539,CUST000500,PROD00050,2026-06-06 15:37:41,5,45.05,placed
ORD00001540,CUST000426,PROD00028,2026-06-06 16:28:38,4,1140.52,placed
ORD00001541,CUST000170,PROD00053,2026-06-06 16:30:56,2,747.72,delivered
ORD00001542,CUST000284,PROD00042,2026-06-06 12:57:28,3,1040.13,refunded
ORD00001543,CUST000302,PROD00032,2026-06-06 22:41:54,3,372.63,shipped
ORD00001544,CUST000301,PROD00024,2026-06-06 16:28:48,1,27.77,shipped
ORD00001545,CUST000259,PROD00055,2026-06-06 15:49:56,5,1944.95,placed
ORD00001546,CUST000002,PROD00027,2026-06-06 13:13:49,4,503.52,delivered
ORD00001547,CUST000434,PROD00056,2026-06-06 06:10:35,1,305.5,placed
ORD00001548,CUST000006,PROD00043,2026-06-06 20:34:21,1,423.43,cancelled
ORD00001549,CUST000433,PROD00011,2026-06-06 01:41:29,5,2133.1,placed
ORD00001550,CUST000396,PROD00005,2026-06-06 10:53:48,3,37.8,delivered
ORD00001551,CUST000122,PROD00040,2026-06-06 10:10:33,1,493.89,placed
ORD00001552,CUST000294,PROD00059,2026-06-06 21:17:28,1,379.01,placed
ORD00001553,CUST000461,PROD00011,2026-06-06 07:00:21,3,1279.86,placed
ORD00001554,CUST000089,PROD00001,2026-06-06 08:54:30,2,965.7,placed
ORD00001555,CUST000021,PROD00010,2026-06-06 23:44:15,3,605.25,delivered
ORD00001556,CUST000177,PROD00055,2026-06-06 04:07:59,1,388.99,shipped
ORD00001557,CUST000374,PROD00015,2026-06-06 10:19:42,3,739.59,placed
ORD00001558,CUST000368,PROD00044,2026-06-06 08:13:47,1,499.69,delivered
ORD00001559,CUST000298,PROD00033,2026-06-06 20:23:54,5,379.2,placed
ORD00001560,CUST000402,PROD00014,2026-06-06 07:03:00,5,1576.35,delivered
ORD00001561,CUST000126,PROD00013,2026-06-06 10:43:26,2,386.2,delivered
ORD00001562,CUST000202,PROD00059,2026-06-06 21:33:27,2,758.02,placed
ORD00001563,CUST000004,PROD00052,2026-06-06 00:58:13,5,2434.65,placed
ORD00001564,CUST000383,PROD00048,2026-06-06 23:29:15,5,755.7,placed
ORD00001565,CUST000065,PROD00054,2026-06-06 09:50:18,3,1357.68,placed
ORD00001566,CUST000451,PROD00038,2026-06-06 16:10:39,1,275.57,delivered
ORD00001567,CUST000385,PROD00039,2026-06-06 11:23:52,4,894.64,cancelled
ORD00001568,CUST000314,PROD00039,2026-06-06 04:52:30,5,1118.3,cancelled
ORD00001569,CUST000061,PROD00010,2026-06-06 18:04:25,2,403.5,placed
ORD00001570,CUST000039,PROD00031,2026-06-06 11:14:59,4,777.44,shipped
ORD00001571,CUST000143,PROD00011,2026-06-06 00:32:31,1,426.62,placed
ORD00001572,CUST000305,PROD00050,2026-06-06 23:20:06,3,27.03,placed
ORD00001573,CUST000105,PROD00058,2026-06-06 12:26:53,4,1249.36,shipped
ORD00001574,CUST000408,PROD00007,2026-06-06 04:49:19,5,2425.65,placed
ORD00001575,CUST000229,PROD00005,2026-06-06 03:38:10,2,25.2,placed
ORD00001576,CUST000119,PROD00047,2026-06-06 04:39:51,4,1158.12,cancelled
ORD00001577,CUST000438,PROD00018,2026-06-06 11:35:46,4,1843.44,placed
ORD00001578,CUST000437,PROD00033,2026-06-06 09:10:13,4,303.36,placed
ORD00001579,CUST000460,PROD00058,2026-06-06 00:55:29,2,624.68,delivered
ORD00001580,CUST000218,PROD00008,2026-06-06 08:19:18,4,949.6,placed
ORD00001581,CUST000293,PROD00038,2026-06-06 19:24:27,2,551.14,cancelled
ORD00001582,CUST000162,PROD00056,2026-06-06 09:50:52,2,611.0,placed
ORD00001583,CUST000086,PROD00046,2026-06-06 02:17:10,1,193.78,placed
ORD00001584,CUST000118,PROD00056,2026-06-06 12:54:41,3,916.5,placed
ORD00001585,CUST000049,PROD00018,2026-06-06 05:04:54,2,921.72,placed
ORD00001586,CUST000328,PROD00007,2026-06-06 08:39:24,3,1455.39,shipped
ORD00001587,CUST000026,PROD00034,2026-06-06 17:39:44,4,1283.04,cancelled
ORD00001588,CUST000237,PROD00041,2026-06-06 09:30:00,2,642.54,placed
ORD00001589,CUST000499,PROD00009,2026-06-06 09:09:01,3,517.77,delivered
ORD00001590,CUST000079,PROD00006,2026-06-06 19:51:07,5,1039.7,placed
ORD00001591,CUST000420,PROD00017,2026-06-06 19:38:59,3,363.63,delivered
ORD00001592,CUST000303,PROD00012,2026-06-06 11:00:50,1,338.81,delivered
ORD00001593,CUST000248,PROD00032,2026-06-06 15:42:27,1,124.21,placed
ORD00001594,CUST000196,PROD00054,2026-06-06 07:13:08,5,2262.8,cancelled
ORD00001595,CUST000451,PROD00016,2026-06-06 21:26:29,2,45.54,shipped
ORD00001596,CUST000286,PROD00028,2026-06-06 03:28:07,3,855.39,placed
ORD00001597,CUST000317,PROD00004,2026-06-06 12:23:22,2,530.7,placed
ORD00001598,CUST000278,PROD00043,2026-06-06 15:46:32,3,1270.29,placed
ORD00001599,CUST000453,PROD00034,2026-06-06 23:10:32,3,962.28,shipped
ORD00001600,CUST000402,PROD00023,2026-06-06 19:18:41,5,1742.65,placed
ORD00001601,CUST000379,PROD00035,2026-06-06 11:40:26,2,262.78,shipped
ORD00001602,CUST000364,PROD00051,2026-06-06 04:54:51,4,1377.88,placed
ORD00001603,CUST000089,PROD00002,2026-06-06 09:41:21,5,2177.5,placed
ORD00001604,CUST000065,PROD00043,2026-06-06 06:07:37,5,2117.15,placed
ORD00001605,CUST000474,PROD00014,2026-06-06 13:35:20,3,945.81,placed
ORD00001606,CUST000300,PROD00026,2026-06-06 20:13:23,2,381.1,placed
ORD00001607,CUST000094,PROD00056,2026-06-06 00:18:50,3,916.5,delivered
ORD00001608,CUST000274,PROD00012,2026-06-06 23:08:33,3,1016.43,placed
ORD00001609,CUST000388,PROD00057,2026-06-06 16:16:58,3,340.23,placed
ORD00001610,CUST000211,PROD00013,2026-06-06 09:10:23,5,965.5,delivered
ORD00001611,CUST000331,PROD00001,2026-06-06 06:10:20,1,482.85,delivered
ORD00001612,CUST000126,PROD00060,2026-06-06 03:10:28,3,993.87,placed
ORD00001613,CUST000294,PROD00012,2026-06-06 00:25:00,5,1694.05,delivered
ORD00001614,CUST000311,PROD00045,2026-06-06 14:21:37,4,976.76,placed
ORD00001615,CUST000356,PROD00029,2026-06-06 04:53:33,1,94.13,placed
ORD00001616,CUST000001,PROD00017,2026-06-06 01:54:56,3,363.63,cancelled
ORD00001617,CUST000185,PROD00028,2026-06-06 06:44:22,2,570.26,placed
ORD00001618,CUST000429,PROD00019,2026-06-06 00:40:59,1,374.65,shipped
ORD00001619,CUST000315,PROD00005,2026-06-06 03:04:22,1,12.6,shipped
ORD00001620,CUST000126,PROD00024,2026-06-06 19:36:54,2,55.54,shipped
ORD00001621,CUST000069,PROD00011,2026-06-06 16:52:55,3,1279.86,placed
ORD00001622,CUST000487,PROD00038,2026-06-06 13:55:11,2,551.14,delivered
ORD00001623,CUST000356,PROD00003,2026-06-06 00:46:27,4,1693.16,cancelled
ORD00001624,CUST000074,PROD00030,2026-06-06 23:59:46,4,176.36,placed
ORD00001625,CUST000205,PROD00018,2026-06-06 04:02:15,4,1843.44,cancelled
ORD00001626,CUST000384,PROD00027,2026-06-06 17:15:28,1,125.88,refunded
ORD00001627,CUST000446,PROD00009,2026-06-06 10:14:41,4,690.36,placed
ORD00001628,CUST000270,PROD00046,2026-06-06 00:22:33,3,581.34,placed
ORD00001629,CUST000167,PROD00015,2026-06-06 06:18:56,4,986.12,placed
ORD00001630,CUST000217,PROD00006,2026-06-06 15:29:45,4,831.76,shipped
ORD00001631,CUST000439,PROD00015,2026-06-06 07:29:06,1,246.53,refunded
ORD00001632,CUST000454,PROD00013,2026-06-06 04:10:29,4,772.4,placed
ORD00001633,CUST000480,PROD00051,2026-06-06 09:25:44,5,1722.35,placed
ORD00001634,CUST000048,PROD00028,2026-06-06 04:59:45,3,855.39,cancelled
ORD00001635,CUST000367,PROD00007,2026-06-06 12:42:19,4,1940.52,placed
ORD00001636,CUST000419,PROD00019,2026-06-06 07:09:32,1,374.65,placed
ORD00001637,CUST000238,PROD00031,2026-06-06 19:03:17,4,777.44,placed
ORD00001638,CUST000487,PROD00027,2026-06-06 15:21:51,1,125.88,delivered
ORD00001639,CUST000107,PROD00051,2026-06-06 22:00:20,3,1033.41,placed
ORD00001640,CUST000320,PROD00003,2026-06-06 15:36:13,3,1269.87,delivered
ORD00001641,CUST000243,PROD00021,2026-06-06 03:38:38,3,956.13,shipped
ORD00001642,CUST000226,PROD00002,2026-06-06 18:00:03,1,435.5,shipped
ORD00001643,CUST000290,PROD00013,2026-06-06 10:54:52,2,386.2,shipped
ORD00001644,CUST000022,PROD00057,2026-06-06 10:27:01,2,226.82,shipped
ORD00001645,CUST000228,PROD00020,2026-06-06 09:43:58,3,1467.84,placed
ORD00001646,CUST000255,PROD00011,2026-06-06 09:46:54,2,853.24,placed
ORD00001647,CUST000400,PROD00022,2026-06-06 18:14:24,2,109.5,delivered
ORD00001648,CUST000294,PROD00017,2026-06-06 20:45:46,4,484.84,delivered
ORD00001649,CUST000006,PROD00011,2026-06-06 10:40:59,3,1279.86,delivered
ORD00001650,CUST000190,PROD00048,2026-06-06 13:46:50,2,302.28,delivered
ORD00001651,CUST000071,PROD00027,2026-06-06 20:40:25,5,629.4,placed
ORD00001652,CUST000353,PROD00030,2026-06-06 07:12:13,2,88.18,shipped
ORD00001653,CUST000376,PROD00046,2026-06-06 02:18:06,3,581.34,shipped
ORD00001654,CUST000491,PROD00001,2026-06-06 12:20:20,5,2414.25,placed
ORD00001655,CUST000448,PROD00022,2026-06-06 17:32:18,3,164.25,shipped
ORD00001656,CUST000138,PROD00012,2026-06-06 14:13:44,1,338.81,shipped
ORD00001657,CUST000121,PROD00021,2026-06-06 21:58:09,5,1593.55,placed
ORD00001658,CUST000409,PROD00003,2026-06-06 08:01:24,5,2116.45,placed
ORD00001659,CUST000040,PROD00017,2026-06-06 01:49:01,4,484.84,placed
ORD00001660,CUST000434,PROD00042,2026-06-06 03:25:02,4,1386.84,placed
ORD00001661,CUST000234,PROD00033,2026-06-06 09:32:10,5,379.2,placed
ORD00001662,CUST000235,PROD00004,2026-06-06 13:39:35,4,1061.4,placed
ORD00001663,CUST000386,PROD00029,2026-06-06 15:07:58,3,282.39,placed
ORD00001664,CUST000213,PROD00055,2026-06-06 04:46:59,4,1555.96,shipped
ORD00001665,CUST000199,PROD00049,2026-06-06 14:42:50,2,661.64,shipped
ORD00001666,CUST000415,PROD00058,2026-06-06 13:23:20,1,312.34,shipped
ORD00001667,CUST000452,PROD00045,2026-06-06 18:54:47,1,244.19,placed
ORD00001668,CUST000265,PROD00048,2026-06-06 20:47:55,5,755.7,placed
ORD00001669,CUST000031,PROD00010,2026-06-06 17:18:28,4,807.0,cancelled
ORD00001670,CUST000086,PROD00037,2026-06-06 00:24:13,1,451.1,delivered
ORD00001671,CUST000158,PROD00022,2026-06-06 16:32:42,1,54.75,shipped
ORD00001672,CUST000429,PROD00036,2026-06-06 00:44:38,4,1799.84,placed
ORD00001673,CUST000121,PROD00024,2026-06-06 15:35:51,4,111.08,placed
ORD00001674,CUST000461,PROD00003,2026-06-06 09:01:43,2,846.58,placed
ORD00001675,CUST000469,PROD00028,2026-06-06 18:32:21,5,1425.65,placed
ORD00001676,CUST000014,PROD00026,2026-06-06 23:28:10,4,762.2,placed
ORD00001677,CUST000109,PROD00002,2026-06-06 17:08:55,4,1742.0,shipped
ORD00001678,CUST000455,PROD00058,2026-06-06 19:57:06,1,312.34,cancelled
ORD00001679,CUST000094,PROD00048,2026-06-06 15:18:52,2,302.28,placed
ORD00001680,CUST000440,PROD00031,2026-06-06 23:23:17,5,971.8,placed
ORD00001681,CUST000042,PROD00040,2026-06-06 18:38:15,1,493.89,placed
ORD00001682,CUST000332,PROD00033,2026-06-06 11:58:55,4,303.36,placed
ORD00001683,CUST000390,PROD00022,2026-06-06 01:41:59,5,273.75,placed
ORD00001684,CUST000385,PROD00014,2026-06-06 15:05:56,5,1576.35,placed
ORD00001685,CUST000349,PROD00053,2026-06-06 18:45:06,2,747.72,shipped
ORD00001686,CUST000445,PROD00055,2026-06-06 17:32:01,5,1944.95,refunded
ORD00001687,CUST000013,PROD00048,2026-06-06 23:13:02,3,453.42,placed
ORD00001688,CUST000012,PROD00055,2026-06-06 20:47:22,3,1166.97,placed
ORD00001689,CUST000425,PROD00008,2026-06-06 02:08:11,4,949.6,placed
ORD00001690,CUST000439,PROD00036,2026-06-06 02:49:50,4,1799.84,shipped
ORD00001691,CUST000206,PROD00044,2026-06-06 01:04:58,4,1998.76,placed
ORD00001692,CUST000106,PROD00012,2026-06-06 02:32:19,1,338.81,placed
ORD00001693,CUST000084,PROD00037,2026-06-06 17:16:42,1,451.1,placed
ORD00001694,CUST000415,PROD00038,2026-06-06 06:27:20,5,1377.85,delivered
ORD00001695,CUST000261,PROD00054,2026-06-06 02:54:57,5,2262.8,shipped
ORD00001696,CUST000291,PROD00053,2026-06-06 05:48:57,5,1869.3,placed
ORD00001697,CUST000288,PROD00010,2026-06-06 11:45:17,4,807.0,cancelled
ORD00001698,CUST000394,PROD00014,2026-06-06 16:52:51,2,630.54,placed
ORD00001699,CUST000378,PROD00059,2026-06-06 19:26:18,1,379.01,placed
ORD00001700,CUST000426,PROD00020,2026-06-06 09:33:15,5,2446.4,placed
ORD00001701,CUST000301,PROD00019,2026-06-06 01:05:59,2,749.3,placed
ORD00001702,CUST000357,PROD00038,2026-06-06 08:32:05,5,1377.85,refunded
ORD00001703,CUST000045,PROD00044,2026-06-06 11:53:58,2,999.38,placed
ORD00001704,CUST000328,PROD00039,2026-06-06 04:06:45,1,223.66,placed
ORD00001705,CUST000397,PROD00037,2026-06-06 15:14:19,5,2255.5,placed
ORD00001706,CUST000195,PROD00039,2026-06-06 02:18:44,2,447.32,shipped
ORD00001707,CUST000420,PROD00035,2026-06-06 06:54:44,4,525.56,placed
ORD00001708,CUST000133,PROD00039,2026-06-06 05:54:46,5,1118.3,cancelled
ORD00001709,CUST000140,PROD00015,2026-06-06 18:39:51,5,1232.65,shipped
ORD00001710,CUST000143,PROD00043,2026-06-06 01:58:37,2,846.86,shipped
ORD00001711,CUST000401,PROD00056,2026-06-06 16:57:47,1,305.5,shipped
ORD00001712,CUST000058,PROD00027,2026-06-06 18:16:37,4,503.52,delivered
ORD00001713,CUST000003,PROD00025,2026-06-06 23:20:03,4,131.12,placed
ORD00001714,CUST000114,PROD00044,2026-06-06 12:30:54,1,499.69,delivered
ORD00001715,CUST000271,PROD00038,2026-06-06 03:44:54,1,275.57,placed
ORD00001716,CUST000436,PROD00017,2026-06-06 23:57:47,5,606.05,placed
ORD00001717,CUST000436,PROD00042,2026-06-06 03:23:29,5,1733.55,placed
ORD00001718,CUST000103,PROD00029,2026-06-06 04:09:59,1,94.13,placed
ORD00001719,CUST000480,PROD00039,2026-06-06 15:00:36,2,447.32,shipped
ORD00001720,CUST000022,PROD00029,2026-06-06 07:24:44,1,94.13,placed
ORD00001721,CUST000323,PROD00035,2026-06-06 18:50:40,1,131.39,shipped
